geoid,name,population,income,male,female,white,black,native,asian,hawaiian,other,mixed
4025,"Yavapai County, Arizona",179963,23540.53085,0.485527581,0.514472419,0.928340826,0.006173491,0.016208887,0.008996294,7.22371E-05,0.022132327,0.018075938
4027,"Yuma County, Arizona",153342,22268.73108,0.509938569,0.490061431,0.781579737,0.022296566,0.012305826,0.012781886,0.001323838,0.150389326,0.019322821
5001,"Arkansas County, Arkansas",14961,25140.899,0.473029878,0.526970122,0.744936836,0.234008422,0.002272575,0.005280396,0,0.001938373,0.011563398
5003,"Ashley County, Arkansas",16951,25432.49637,0.478083889,0.521916111,0.719190608,0.25202053,0.001946788,0.000294968,0,0.019467878,0.007079228
5005,"Baxter County, Arkansas",34652,23054.88292,0.474056332,0.525943668,0.972469122,0.002712686,0.005685098,0.00510793,0.000230867,0.004069029,0.009725268
5007,"Benton County, Arkansas",175328,32697.28106,0.488786731,0.511213269,0.889475725,0.014344543,0.015456744,0.031358368,0.002344178,0.028717604,0.018302838
5009,"Boone County, Arkansas",29688,23655.70331,0.481170843,0.518829157,0.969886823,0.001953651,0.006601994,0.005928321,0,0.000808407,0.014820803
5011,"Bradley County, Arkansas",8948,27084.92713,0.474854716,0.525145284,0.622820742,0.283638802,0.00212338,0,0,0.088287886,0.003129191
5013,"Calhoun County, Arkansas",4439,23564.19734,0.515431403,0.484568597,0.749267853,0.24329804,0,0.002478036,0,0.000450552,0.004505519
5015,"Carroll County, Arkansas",22046,22396.40415,0.486709607,0.513290393,0.940442711,0.003447337,0.011748163,0.003447337,0.000589676,0.018688197,0.021636578
5017,"Chicot County, Arkansas",9102,26271.03516,0.485827291,0.514172709,0.448362997,0.520544935,0.009009009,0.002856515,0,0.015930565,0.003295979
5019,"Clark County, Arkansas",18883,17785.2838,0.470952709,0.529047291,0.750410422,0.232113541,0.001694646,0.004766192,0,0.001959434,0.009055764
5021,"Clay County, Arkansas",12759,22529.97194,0.491496199,0.508503801,0.972490007,0.001097265,0.002429657,0.001097265,0,0.009013246,0.013872561
5023,"Cleburne County, Arkansas",21351,23896.59843,0.496136012,0.503863988,0.973490703,0.002154466,0.00519882,0.0027165,0,0.003653225,0.012786286
5025,"Cleveland County, Arkansas",6829,28522.79411,0.491287158,0.508712842,0.872309269,0.10191829,0.004246595,0.002342949,0,0.000439303,0.018743593
5027,"Columbia County, Arkansas",19761,22691.25884,0.469713071,0.530286929,0.616517383,0.341834927,0.003795354,0.007894337,0,0.013106624,0.016851374
5029,"Conway County, Arkansas",16844,25514.18107,0.491688435,0.508311565,0.860721919,0.116540014,0.008608407,0.000771788,0,0.00035621,0.013001662
5031,"Craighead County, Arkansas",77762,25063.451,0.478292739,0.521707261,0.85038965,0.116946581,0.003150639,0.011303722,0.00155603,0.006069803,0.010583576
5033,"Crawford County, Arkansas",47595,25405.53333,0.485786322,0.514213678,0.921441328,0.012102112,0.016829499,0.015736947,0,0.00859334,0.025296775
5035,"Crittenden County, Arkansas",37400,28909.31762,0.463609626,0.536390374,0.489090909,0.486283422,0.001631016,0.002647059,0.001470588,0.008823529,0.010053476
5037,"Cross County, Arkansas",13806,24920.86796,0.470737361,0.529262639,0.769737795,0.210995219,0.003838911,0.004418369,0,0.001158916,0.00985079
5039,"Dallas County, Arkansas",6288,24541.448,0.479166667,0.520833333,0.577290076,0.404739186,0,0.015108142,0,0.001749364,0.001113232
5041,"Desha County, Arkansas",9695,24859.03105,0.460546674,0.539453326,0.513976276,0.467870036,0.001237751,0,0,0.010211449,0.006704487
5043,"Drew County, Arkansas",14989,22326.96531,0.479351524,0.520648476,0.699579692,0.2802722,0.002068183,0.000667156,0,0.007805724,0.009607045
5045,"Faulkner County, Arkansas",92057,27758.5801,0.484265184,0.515734816,0.857294937,0.103587994,0.003660775,0.013469915,8.69027E-05,0.008244892,0.013654584
5047,"Franklin County, Arkansas",14202,25895.77658,0.48817068,0.51182932,0.956062526,0.011688495,0.014152936,0.004154344,0,0.000844951,0.013096747
5049,"Fulton County, Arkansas",10012,20926.85587,0.489312825,0.510687175,0.977027567,0.001997603,0.005793048,0.008090292,0,0,0.00709149
5051,"Garland County, Arkansas",78887,23642.14902,0.477924119,0.522075881,0.869370112,0.074118676,0.005945213,0.007567787,0.000329585,0.02712741,0.015541217
5053,"Grant County, Arkansas",14318,29940.59722,0.48735857,0.51264143,0.949504121,0.024165386,0.005238162,0.004400056,0,0.008520743,0.008171532
5055,"Greene County, Arkansas",33526,25717.16059,0.487949651,0.512050349,0.968651196,0.007755175,0.002416035,0.001014138,0.000715862,0.006562071,0.012885522
5057,"Hempstead County, Arkansas",17031,21845.90371,0.47331337,0.52668663,0.681052199,0.287240914,0.003229405,0.000234866,0,0.012213023,0.016029593
5059,"Hot Spring County, Arkansas",26853,23048.74986,0.51227051,0.48772949,0.864931293,0.115257141,0.005027371,0.000968234,0,0.003314341,0.01050162
5061,"Howard County, Arkansas",10480,24057.52605,0.476049618,0.523950382,0.719370229,0.206583969,0.006583969,0.000381679,0,0.06221374,0.004866412
5063,"Independence County, Arkansas",29022,23729.84539,0.483012887,0.516987113,0.949968989,0.025015505,0.005375233,0.003549032,0,0.005754255,0.010336986
5065,"Izard County, Arkansas",11264,22765.97834,0.509321733,0.490678267,0.95871804,0.01225142,0.005504261,0.004350142,0.005237926,0.003107244,0.010830966
5067,"Jackson County, Arkansas",14592,21152.24952,0.495065789,0.504934211,0.810718202,0.162623355,0.006510417,0.003700658,0,0.005139803,0.011307566
5069,"Jefferson County, Arkansas",59087,26463.96487,0.484895155,0.515104845,0.448271193,0.527307191,0.002166297,0.008766734,0.000541574,0.003960262,0.008986748
5071,"Johnson County, Arkansas",20160,22126.3625,0.492212302,0.507787698,0.922172619,0.022619048,0.006498016,0.009871032,0.00218254,0.018700397,0.017956349
5073,"Lafayette County, Arkansas",6033,23188.27333,0.472899055,0.527100945,0.633847174,0.360019891,0,0.00232057,0,0,0.003812365
5075,"Lawrence County, Arkansas",13754,23127.52785,0.481678057,0.518321943,0.972953323,0.00618002,0.004435073,0,0,0.000581649,0.015849935
5077,"Lee County, Arkansas",8406,19017.43743,0.567689745,0.432310255,0.438972163,0.547941946,0.001070664,0,0,0.009635974,0.002379253
5079,"Lincoln County, Arkansas",11760,24342.15791,0.631207483,0.368792517,0.656207483,0.305017007,0.006122449,0,0,0.015731293,0.016921769
5081,"Little River County, Arkansas",10294,25042.63095,0.476394016,0.523605984,0.763260152,0.192539343,0.008451525,0,0,0.017485914,0.018263066
5083,"Logan County, Arkansas",17622,25024.43945,0.494211781,0.505788219,0.94103961,0.0175349,0.010441494,0.014924526,0,0.005220747,0.010838724
5085,"Lonoke County, Arkansas",53032,31495.48267,0.483953085,0.516046915,0.903284809,0.058681551,0.004770704,0.00692035,0,0.012237894,0.014104692
5087,"Madison County, Arkansas",12485,25534.78334,0.499479375,0.500520625,0.959311173,0.004004806,0.004725671,0.006407689,0,0.004645575,0.020905086
5089,"Marion County, Arkansas",13988,18178.77352,0.498784673,0.501215327,0.970903632,0.002144695,0.007863883,0.005075779,0,0.002001716,0.012010295
5091,"Miller County, Arkansas",34086,25930.10937,0.487179487,0.512820513,0.738338321,0.228627589,0.004488646,0.00240568,0,0.005368773,0.020770991
5093,"Mississippi County, Arkansas",34384,24439.54496,0.479234528,0.520765472,0.656293625,0.320672406,0.002413913,0.003635412,0.00026175,0.005729409,0.010993485
5095,"Monroe County, Arkansas",6366,20348.34669,0.471724788,0.528275212,0.59158027,0.391611687,0.001256676,0.002670437,0,0.002042099,0.010838831
5097,"Montgomery County, Arkansas",7628,20116.77596,0.485317252,0.514682748,0.95031463,0.006685894,0.013765076,0.007865758,0,0.005637126,0.015731515
5099,"Nevada County, Arkansas",7026,21058.0548,0.472388272,0.527611728,0.679903217,0.297466553,0.003842869,0.013805864,0,0,0.004981497
5101,"Newton County, Arkansas",6680,18967.24012,0.49491018,0.50508982,0.951347305,0.000598802,0.007934132,0.001347305,0,0,0.038772455
5103,"Ouachita County, Arkansas",20243,25604.30089,0.467173838,0.532826162,0.594526503,0.385466581,0.001975992,0.001975992,0,0.001827792,0.01422714
5105,"Perry County, Arkansas",8324,26658.23667,0.495555022,0.504444978,0.951225372,0.030153772,0.002402691,0.001201346,0,0.005886593,0.009130226
5107,"Phillips County, Arkansas",15708,22685.78807,0.453845174,0.546154826,0.3969315,0.591291062,0.001082251,0.001591546,0,0.000827604,0.008276038
5109,"Pike County, Arkansas",8828,22300.88423,0.487539647,0.512460353,0.909379248,0.034435886,0.000226552,0.005777073,0,0.035795197,0.014386044
5111,"Poinsett County, Arkansas",19111,24146.62728,0.480194652,0.519805348,0.910051803,0.07299461,0.003924441,0.000575585,0,0.004552352,0.007901209
5113,"Polk County, Arkansas",16142,22211.3997,0.479370586,0.520629414,0.934394747,0.002292157,0.014806096,0.003593111,0,0.023231322,0.021682567
5115,"Pope County, Arkansas",49968,21658.80059,0.492635287,0.507364713,0.923711175,0.028778418,0.004682997,0.007945085,0,0.017431156,0.017451169
5117,"Prairie County, Arkansas",6916,25856.17105,0.488866397,0.511133603,0.872469636,0.117842684,0.000867553,0.001879699,0,0.001012146,0.005928282
5119,"Pulaski County, Arkansas",306056,31374.53896,0.473354549,0.526645451,0.620020519,0.333393235,0.0036856,0.021558146,0.000222182,0.007573777,0.013546541
5121,"Randolph County, Arkansas",14149,24553.93865,0.478903103,0.521096897,0.969962542,0.008057107,0.003392466,0.000424058,7.06764E-05,0.004664641,0.013428511
5123,"St. Francis County, Arkansas",21994,22364.91561,0.557970356,0.442029644,0.469537146,0.49299809,0.005046831,0.001273074,0.000636537,0.016549968,0.013958352
5125,"Saline County, Arkansas",87966,31901.48865,0.485664916,0.514335084,0.919639406,0.049712389,0.004717732,0.008605598,0.000159152,0.004967828,0.012197895
5127,"Scott County, Arkansas",8624,23072.91129,0.489564007,0.510435993,0.907467532,0.003362709,0.00742115,0.030264378,0,0.016001855,0.035482375
5129,"Searcy County, Arkansas",6502,19466.71532,0.493694248,0.506305752,0.963857275,0.00399877,0.011073516,0.009996924,0,0,0.011073516
5131,"Sebastian County, Arkansas",98739,25626.46524,0.483385491,0.516614509,0.838260464,0.060178855,0.011353163,0.044480904,0.001205198,0.014057262,0.030464153
5133,"Sevier County, Arkansas",12694,24117.81196,0.488183394,0.511816606,0.701276193,0.04710887,0.018040019,0.003623759,0,0.211753584,0.018197574
5135,"Sharp County, Arkansas",14031,21773.44017,0.489487563,0.510512437,0.962155228,0.002494477,0.002637018,0.014966859,0.000997791,0.003563538,0.01318509
5137,"Stone County, Arkansas",10270,17962.27478,0.497663096,0.502336904,0.984420643,0.001850049,0.00097371,0.004089581,0,0.00194742,0.006718598
5139,"Union County, Arkansas",32366,26964.92128,0.476549465,0.523450535,0.66508064,0.313199036,0.006272014,0.004850769,0,0.00191559,0.00868195
5141,"Van Buren County, Arkansas",14025,20106.29241,0.496185383,0.503814617,0.961354724,0.00342246,0.005062389,0.000926916,0,0.007914439,0.021319073
5143,"Washington County, Arkansas",163729,26100.05062,0.495794881,0.504205119,0.820416664,0.030055763,0.010865516,0.024479475,0.016460126,0.07561275,0.022109706
5145,"White County, Arkansas",61678,25856.24362,0.486056617,0.513943383,0.923262752,0.03957651,0.002367133,0.005253089,0.000324265,0.012467979,0.016748273
5147,"Woodruff County, Arkansas",5701,20967.43852,0.471320821,0.528679179,0.708823014,0.273811612,0.001754078,0,0.001403263,0.001403263,0.012804771
5149,"Yell County, Arkansas",16906,26315.34532,0.499704247,0.500295753,0.876316101,0.011416065,0.002129422,0.007689578,0,0.094581805,0.007867029
6001,"Alameda County, California",1255728,40317.76567,0.484608132,0.515391868,0.469892365,0.119122135,0.006346916,0.276867283,0.00831231,0.074484283,0.044974708
6003,"Alpine County, California",1014,19576.83629,0.532544379,0.467455621,0.735700197,0,0.152859961,0.01183432,0.013806706,0.033530572,0.052268245
6005,"Amador County, California",32030,31196.38514,0.547798938,0.452201062,0.885014049,0.024133625,0.021698408,0.013487356,0.002497658,0.032594443,0.020574461
6007,"Butte County, California",181730,23215.70037,0.492059649,0.507940351,0.854751555,0.01441149,0.012342486,0.04043361,0.001700325,0.027799483,0.048561052
6009,"Calaveras County, California",37786,32676.07699,0.493383793,0.506616207,0.9237019,0.006933785,0.00772773,0.012253215,0.001852538,0.014476261,0.03305457
6011,"Colusa County, California",16012,26006.78666,0.514926305,0.485073695,0.822757932,0.011428928,0.012740445,0.016612541,0.00118661,0.108668499,0.026605046
6013,"Contra Costa County, California",851619,41997.46737,0.481144737,0.518855263,0.639043986,0.089484852,0.00501985,0.153777687,0.004730989,0.065207563,0.042735073
6015,"Del Norte County, California",22687,24217.03936,0.556618328,0.443381672,0.783444263,0.043901794,0.048926698,0.023008772,0.002027593,0.042711685,0.055979195
6017,"El Dorado County, California",147294,35380.46739,0.497610222,0.502389778,0.884428422,0.008146971,0.009409752,0.037869839,0.000930113,0.031983652,0.027231252
6019,"Fresno County, California",702056,24444.40747,0.494353727,0.505646273,0.608059756,0.050108538,0.010813952,0.097995032,0.00193147,0.19918639,0.031904862
6021,"Glenn County, California",21189,25447.52862,0.50115626,0.49884374,0.85728444,0.009722026,0.018452971,0.023172401,0.003492378,0.066921516,0.020954269
6023,"Humboldt County, California",111491,22640.66249,0.499475294,0.500524706,0.845494255,0.013480909,0.049107103,0.020826793,0.002888125,0.02787669,0.040326125
6025,"Imperial County, California",131820,24534.17918,0.51352602,0.48647398,0.684698832,0.035654681,0.013897739,0.016257017,0.00103171,0.20990745,0.038552572
6027,"Inyo County, California",15052,26691.50704,0.503521127,0.496478873,0.840087696,0.009699708,0.101647622,0.01494818,0.00345469,0.015147489,0.015014616
6029,"Kern County, California",630972,25233.5951,0.515382616,0.484617384,0.746156723,0.056595221,0.012762848,0.046960879,0.001323355,0.109039704,0.027161269
6031,"Kings County, California",113795,25834.06659,0.573021662,0.426978338,0.703668878,0.072656971,0.012469792,0.039729338,0.002100268,0.133968979,0.035405774
6033,"Lake County, California",52494,23254.51615,0.5000381,0.4999619,0.82898998,0.022497809,0.029184288,0.012610965,0.002686021,0.077361222,0.026669715
6035,"Lassen County, California",28848,28811.64445,0.693392956,0.306607044,0.702960344,0.09959096,0.031613977,0.017158902,0.00662091,0.112555463,0.029499445
6037,"Los Angeles County, California",7913580,30033.82147,0.487933906,0.512066094,0.542836238,0.084934505,0.005536432,0.150873183,0.0025642,0.181233272,0.032022169
6039,"Madera County, California",114471,22138.82824,0.476863136,0.523136864,0.821439491,0.039791738,0.015008168,0.022197762,0.001738432,0.072944239,0.026880171
6041,"Marin County, California",209617,47756.56554,0.486038823,0.513961177,0.809776879,0.028194278,0.002609521,0.059775686,0.00212769,0.06910699,0.028408955
6043,"Mariposa County, California",15306,28121.34137,0.507382726,0.492617274,0.886449758,0.007905397,0.035018947,0.015157455,0.004834705,0.021756174,0.028877564
6045,"Mendocino County, California",70525,22741.7416,0.49707196,0.50292804,0.8449486,0.008706133,0.041928394,0.017724211,0.002438851,0.055838355,0.028415456
6047,"Merced County, California",190771,23678.54742,0.500301408,0.499698592,0.643216212,0.036494016,0.008397503,0.077218235,0.002563283,0.202604169,0.029506581
6049,"Modoc County, California",7633,21851.42565,0.50714005,0.49285995,0.903183545,0.013756059,0.023712826,0.006812525,0,0.01506616,0.037468885
6051,"Mono County, California",11594,31215.13852,0.548645851,0.451354149,0.871657754,0.005433845,0.017509056,0.010005175,0.011385199,0.069087459,0.014921511
6053,"Monterey County, California",323806,25033.93809,0.511834246,0.488165754,0.755263954,0.031874023,0.009610693,0.069232812,0.005558884,0.097626357,0.030833277
6055,"Napa County, California",111914,34536.19264,0.494674482,0.505325518,0.78785496,0.021507586,0.005021713,0.07518273,0.003181014,0.079829155,0.027422843
6057,"Nevada County, California",82966,29059.54614,0.489790999,0.510209001,0.934406865,0.003664152,0.01124557,0.014620447,0.001988766,0.013210231,0.020863968
6059,"Orange County, California",2444040,36540.12668,0.489813996,0.510186004,0.643915402,0.016906434,0.003869822,0.193491105,0.003104286,0.112600858,0.026112093
6061,"Placer County, California",286275,40477.44729,0.483437254,0.516562746,0.856581958,0.014182167,0.006549646,0.064032836,0.001914243,0.02618112,0.03055803
6063,"Plumas County, California",16325,26178.4408,0.4981317,0.5018683,0.910137825,0.007350689,0.023767228,0.009249617,0.006309342,0.012434916,0.030750383
6065,"Riverside County, California",1723410,29309.63469,0.493562182,0.506437818,0.672512055,0.063308209,0.009610017,0.065227659,0.003313199,0.154020227,0.032008634
6067,"Sacramento County, California",1130124,32593.18563,0.483155831,0.516844169,0.620986724,0.099119212,0.0084796,0.14936768,0.010006867,0.064891994,0.047147924
6069,"San Benito County, California",43034,30924.20389,0.498024818,0.501975182,0.846261096,0.010944834,0.008597853,0.023655714,0.001022447,0.074104197,0.035413859
6071,"San Bernardino County, California",1565925,28933.06968,0.492652586,0.507347414,0.640009579,0.086576943,0.009296103,0.070602998,0.003413318,0.156253333,0.033847726
6073,"San Diego County, California",2540664,33221.50429,0.500034637,0.499965363,0.723203068,0.050011336,0.006764767,0.116856066,0.004701527,0.06243604,0.036027196
6075,"San Francisco County, California",729309,47676.39006,0.508141268,0.491858732,0.507206136,0.055848755,0.003691165,0.339263604,0.003799487,0.055659535,0.034531317
6077,"San Joaquin County, California",524915,28014.28409,0.492468304,0.507531696,0.598264481,0.071308688,0.00879952,0.148605012,0.005919054,0.107466923,0.059636322
6079,"San Luis Obispo County, California",229279,28104.90162,0.510639875,0.489360125,0.85487114,0.022391933,0.007924843,0.038442247,0.000370727,0.050432006,0.025567104
6081,"San Mateo County, California",595533,45813.68822,0.486795862,0.513204138,0.5723394,0.028040428,0.003615249,0.269105155,0.013265428,0.078746266,0.034888075
6083,"Santa Barbara County, California",344560,26756.12289,0.499196076,0.500803924,0.755372069,0.020751103,0.00957453,0.055116671,0.002197005,0.124439865,0.032548758
